grade,FRPRE_EXP_0,FRPRE_EXP_1,FRPRE_EXP_2,FRPRE_EXP_3,FRPRE_EXP_4,FRPRE_EXP_5,FRPRE_EXP_6,FRPRE_EXP_7,FRPRE_EXP_8,FRPRE_EXP_9,E2FD_TEMP,E2FD_FLOW,PFR1_TEMP,INIFD1_FLOW1,INIFD1_FLOW2,MWN_LDPE,MWW_LDPE,FSCBN_LDPE,TMAX_PFR1,TEMP_OUT,FLOW_LDPE
1,3.962311027797972e-06,3.6360163442793964e-09,275577546.0446505,289028302.6028867,1431201.540114925,1181139.4159794103,58914630.42165008,2219728138.9348702,2766837381.8871818,1164366586.509513,100,65000,170,6,1.5,37483.6956,174994.818,20.0369316,299.72386,224.509518,10302.0162
1,3.207114843452943e-06,3.2673799502032916e-09,233585459.58684173,271316255.16838795,1183212.9150585858,1443951.4157934813,60135879.76267436,2329364394.754249,2950233271.3617992,1136719279.8897684,100,65000,170,6,1.5,36668.21,214271.829,20.7825114,297.908491,225.263673,10181.3804
1,3.114810629968843e-06,4.057920720472128e-09,218038572.1898983,205510195.80627996,1031256.5463840226,1370638.6341081648,50782797.39091127,2477209845.46839,2142509731.4245195,1304176400.8836138,100,65000,170,6,1.5,33854.3381,188775.324,30.0513306,283.301093,221.224201,9293.77948
1,3.711456728014303e-06,3.5587122512852e-09,218709497.87585303,222786516.48565364,1347396.509611199,1024798.3290543524,53279774.988624826,2516210373.5194035,2697282266.051908,1247649847.649399,100,65000,170,6,1.5,33323.1686,138249.737,26.7786357,286.219444,222.120033,9523.91994
1,4.326438091069578e-06,4.1931103485493e-09,207932236.3806978,212037844.97154507,1485466.7450156624,1287651.1704054857,58232649.59731274,2662224876.014642,2317187634.7400765,1413347941.5207253,100,65000,170,6,1.5,29951.2904,133114.371,31.2903823,281.357087,219.604596,9241.99117
1,4.494178276286227e-06,3.5724335986945383e-09,203247208.6992152,222330757.60882476,1288482.8886673686,1205022.910938564,69068213.52949648,2091704213.0520475,2506483527.75638,1467694117.4628396,100,65000,170,6,1.5,28845.8854,124118.773,31.718414,288.59592,221.53601,9688.37664
1,4.344409554093162e-06,4.276633396662124e-09,226275748.8061364,209032482.04184937,1432896.92839035,1387676.6825094705,57544240.13865268,2620713795.046496,2736744240.988509,1053656458.9301138,100,65000,170,6,1.5,30402.9588,145497.901,23.4520389,278.363386,219.170741,9071.69787
1,3.3970154994816126e-06,3.439696168595753e-09,240242033.1703496,247648413.45641863,1327213.286505215,1348494.5862154264,57262585.18104698,2723970553.277807,2231162707.0503426,1501591300.8421953,100,65000,170,6,1.5,34078.2835,171191.436,29.6636238,293.752732,223.726209,9942.11376
1,4.443686414128378e-06,4.097634522241304e-09,212149131.31698215,234438841.77265215,1193048.42907683,1310414.1798783876,61695835.72736096,2587357330.67147,2574556642.2881784,1525473723.62877,100,65000,170,6,1.5,32722.6167,153234.303,30.9418519,285.791453,220.452475,9493.65443
1,3.9553555731822365e-06,3.951872491062884e-09,201499971.75815615,261925825.6778044,1230866.6508996428,1432494.4813158507,64134103.56675995,2364069115.987257,2836881426.743054,1181331506.6226788,100,65000,170,6,1.5,34479.5686,180868.695,21.8930177,292.199535,222.19347,9850.98879
1,3.901345941254406e-06,3.283407814224004e-09,220627673.0024418,266649461.7922116,1446540.7444337502,1452086.0900928308,65339120.08421414,2409427290.4377584,2486343213.774483,1305385989.9187806,100,65000,170,6,1.5,32904.8302,169336.095,24.2721206,298.233355,224.355076,10236.4083
1,4.274161777155262e-06,3.940950506721929e-09,272864102.47839963,227850080.82435325,1444755.5540607711,1478347.297818912,52598784.25937032,2945760705.156968,2701186028.156378,1259051039.0321047,100,65000,170,6,1.5,33658.6581,176739.803,26.0954455,282.937612,220.584798,9339.17392
1,4.319788178184748e-06,3.0390552224266446e-09,216344798.00094044,249374908.07426807,1266078.0329842602,1060688.9921671697,49502688.51938212,2840111184.489601,2326808698.3543534,1205815380.2789338,100,65000,170,6,1.5,37467.1609,163540.119,23.7599858,294.717389,224.525388,10064.6271
1,3.095986501480022e-06,3.4856994098836034e-09,298483425.1703269,231507597.86507583,1427217.5544903046,1265027.1476378338,48783738.16215326,2852449292.804668,2771326095.788679,1310487444.8277562,100,65000,170,6,1.5,35252.0735,176247.059,27.1925073,287.216542,223.060431,9548.60768
1,4.397378185216528e-06,3.328806341886356e-09,264215327.87977636,236740173.80597916,1022587.629733244,1149536.859260036,50334180.2495862,2413581736.7005024,2578481216.72537,1148441926.876082,100,65000,170,6,1.5,37899.0903,185999.484,23.5360042,291.212974,223.318136,9834.69428
1,3.5821100324965688e-06,4.3445551245747765e-09,275437276.38778865,272226341.15287006,1124294.4008639583,1265445.3737439443,57865890.36438325,2945733205.592392,2224990425.5305243,1528302211.883727,100,65000,170,6,1.5,37634.4869,179088.063,27.2732613,292.708481,222.265646,9846.05404
1,4.450862945490249e-06,3.783429748478e-09,232839157.5488157,213372091.59234965,1054611.1632344546,1188980.2769693034,61381646.07000378,2843940991.334568,2678450921.1200147,1507769983.505714,100,65000,170,6,1.5,31318.7805,135065.281,33.1931426,280.802787,220.530951,9245.80011
1,3.4752043875866297e-06,4.412674844101647e-09,217445312.2255811,232953204.5095056,1328911.587311603,1130527.5167317728,63472911.9875254,2508828770.9790783,2068682843.365661,1502048372.8591418,100,65000,170,6,1.5,31005.7246,128374.68,30.8534262,287.83186,220.740582,9560.1051
1,4.236233259792288e-06,4.322182822745833e-09,220084712.87210247,266082529.73571584,1083315.8465893134,1382787.214932872,63775128.66870543,2896352534.7474384,2314986620.110916,1377410019.8375745,100,65000,170,6,1.5,35386.0915,171776.921,24.9910242,291.005155,221.337745,9772.98778
1,3.677396975341585e-06,3.0659909040592507e-09,242340157.9434285,237591740.9777839,1389395.800914551,1126287.9815264628,58495942.995897874,2481119540.3007145,2643327302.701584,1177301203.3519857,100,65000,170,6,1.5,32611.3781,142311.436,24.2093427,292.813577,224.097522,9925.43457
1,4.155116427576359e-06,4.506590498151428e-09,236418709.92091784,257716677.4690077,1386213.1201696894,1264074.0598535943,71832777.43488017,2749136898.416736,2111906702.6004555,1291240420.5072358,100,65000,170,6,1.5,30788.0414,128552.055,24.1180186,290.348157,220.57815,9731.25669
1,4.108759224746534e-06,3.437835151742702e-09,270567101.8735095,261137760.0708684,1400669.5932025537,1308395.6414421916,71652592.26134321,2920446408.956945,2965657866.940991,1265236926.944862,100,65000,170,6,1.5,31224.7908,135868.476,23.5110679,291.47894,222.608964,9843.19715
1,4.369648927742473e-06,3.232134938711089e-09,226667784.06739005,293562588.9757148,1102180.502852515,1295207.46133741,50391876.72592751,2822249242.843935,2141285418.099356,1083329494.211084,100,65000,170,6,1.5,42502.262,226700.478,18.5572847,302.742522,226.183632,10502.9134
1,4.627312952835004e-06,3.401186574668642e-09,256859014.4516166,257241738.21220824,1374485.09545651,1445491.626252092,68577358.66182306,2984470723.345104,2020921222.906187,1286545144.994333,100,65000,170,6,1.5,31221.3535,145445.942,24.4912046,294.727153,222.997415,10047.8152
1,4.561926039726157e-06,3.29716011775541e-09,241745345.7934065,278801681.2185689,1227149.629413844,1454791.7191151252,71559234.41692266,2454124138.7032776,2153668213.015126,1149641730.1090884,100,65000,170,6,1.5,32927.8101,164129.352,20.6288359,301.462336,224.674834,10447.291
1,3.4056082577767955e-06,3.701427081661261e-09,215709968.38662472,291273732.3544136,1065265.0139468063,1182583.8108791942,60554896.09111351,2623473980.723642,2253406702.462868,1313797380.258695,100,65000,170,6,1.5,38573.864,181806.422,22.5329926,300.824728,225.208046,10347.4091
1,4.493008325662248e-06,3.8272025633515175e-09,230631097.00715515,246342294.555082,1443924.599567152,1402276.0884043258,72055516.30380997,2643022006.5656977,2208586608.6533165,1353429657.068223,100,65000,170,6,1.5,29422.3528,132171.461,26.5602141,291.123022,221.464087,9814.71806
1,4.072532978773524e-06,3.3567785873801802e-09,297044479.215552,226962509.5179456,1388053.8663024777,1049822.9872406188,54393621.21405141,2580276863.130589,2537292688.1485925,1330768366.6530046,100,65000,170,6,1.5,32996.9177,136805.783,28.219112,288.393764,222.567748,9672.55556
1,4.024672029113945e-06,3.838470176831504e-09,267445209.9298745,246792815.28305975,1116496.6737871645,1459752.1334464634,55910702.78726788,2721176840.503802,2556855505.9281387,1485976727.7635646,100,65000,170,6,1.5,36178.4498,201082.953,28.979966,289.358864,221.859664,9683.56272
1,3.976469514469367e-06,4.005015177954786e-09,285718678.7893959,299186644.87613493,1415257.8797672042,1124415.4131652324,64076623.46221224,2083830457.0051136,2865264030.282629,1136747504.804659,100,65000,170,6,1.5,36953.8428,162333.068,18.8768617,299.754292,224.006457,10295.1244
1,3.95187001485483e-06,3.36178730703939e-09,220208088.69203985,215059230.98046356,1367409.9294381002,1062409.223238377,68724463.93474835,2175063804.420389,2523135675.479263,1260991908.085957,100,65000,170,6,1.5,27789.351,109425.034,28.1787791,287.860891,222.119933,9649.25012
1,3.94550386175884e-06,4.086754101798043e-09,241170624.7646322,244482369.36530077,1353647.3860906342,1034000.4771872248,69733736.28548758,2502883630.676938,2132287100.3391075,1444013323.7640128,100,65000,170,6,1.5,30213.3484,114841.614,28.543224,291.036874,221.418742,9778.47127
1,3.5227847657837385e-06,4.049279316299453e-09,203047462.75653645,247587088.0409462,1418287.445565452,1205403.0957893785,57987771.36361743,2389687185.5694966,2151397165.093225,1202526300.5261438,100,65000,170,6,1.5,33594.0263,153294.98,23.6198256,292.710681,222.394655,9860.70169
1,4.131522281164807e-06,3.951200635042136e-09,274183930.65295786,202014421.1936997,1064758.1500746328,1340260.5535385986,57008417.21454394,2678297603.715409,2488301552.6788387,1497177756.1538253,100,65000,170,6,1.5,31384.8324,153917.359,34.640256,279.14615,220.153324,9129.59329
1,3.286528107435353e-06,3.3047967396343803e-09,295438166.5952627,292517458.0965253,1199850.3667134463,1054343.9951726731,57545128.83305972,2171060671.0620494,2991962350.5321465,1179923857.899751,100,65000,170,6,1.5,39641.21,181684.417,20.2597776,301.955885,226.300626,10423.9234
1,3.8331560159393055e-06,4.107633158541429e-09,237565267.65181857,246933749.23096025,1429767.6195265772,1193090.3061598458,71029327.96827748,2129035225.1162536,2774438563.567781,1127858005.674411,100,65000,170,6,1.5,30254.2535,128042.185,22.0199147,290.091047,221.266513,9724.4986
1,4.141530206576226e-06,3.051352547603754e-09,261290063.3197102,286216146.70182264,1044803.998459022,994939.031241892,66918008.66116256,2706895770.4781294,2770889792.9257526,1549815751.043635,100,65000,170,6,1.5,36194.0236,143775.181,27.0436587,300.297351,225.478024,10372.1896
1,4.492434260154316e-06,3.0404945021897492e-09,272556387.4434051,225304914.92373896,1442489.097548972,1267904.8251016648,63803496.77340496,2963282888.59984,2168541775.103011,1489021081.3949285,100,65000,170,6,1.5,29334.0361,126240.775,31.9625211,289.580907,223.088526,9789.7988
1,3.954262670370514e-06,4.473780837832888e-09,212168685.26133817,215637218.6095685,1109329.7195199088,1291754.616294407,68679735.37866491,2401165355.177152,2772878175.025058,1419929931.727906,100,65000,170,6,1.5,29456.6088,131629.629,30.7935832,280.289856,219.094759,9150.06571
1,4.3884089435574384e-06,3.655449095528377e-09,279531834.09658325,264155673.5596272,1047772.9008724015,1006525.3597997108,62150527.06734966,2730586310.082578,2539012407.5275373,1094492312.986312,100,65000,170,6,1.5,35947.7839,143477.009,20.2074106,293.486154,222.832874,9951.98787
1,3.2727076081200225e-06,4.30695183517077e-09,271119841.4067875,203123341.9417396,1288108.845002784,1008769.4205874796,54156971.60884485,2860748414.155133,2382870304.9480944,1428008212.9926052,100,65000,170,6,1.5,31138.9965,122529.953,32.7739034,278.235431,219.824455,9012.48313
1,3.6857644424722902e-06,3.6666175262497036e-09,243016546.5982124,254761149.3269033,1112970.572426497,1069424.4408881436,58401090.30892195,2557828989.7286725,2581498008.51766,1204617437.5828533,100,65000,170,6,1.5,36018.9223,155439.254,23.0290614,292.794294,223.105627,9881.24991
1,4.307149815582922e-06,3.599740899877809e-09,295375924.88231146,279298100.6374506,1302195.6004797234,1145285.5094913086,49245688.51783204,2425312523.467612,2588266584.453825,1542790254.485955,100,65000,170,6,1.5,40980.288,198342.904,27.314187,297.890111,224.328617,10198.8377
1,4.6272769563252255e-06,3.799623350151867e-09,254637579.04091397,236820625.8968744,1324283.7861994202,1265305.123769974,68941412.6726479,2136470588.7218008,2212037534.7964478,1220474485.214093,100,65000,170,6,1.5,29940.9945,132888.464,24.9680798,291.927037,221.636322,9862.70163
1,3.876021326912388e-06,4.261288909925131e-09,261412109.2186713,202905217.6360178,1199179.733749467,1033906.2799758054,58205883.61805167,2702459243.4955983,2303131241.270087,1122953633.5214646,100,65000,170,6,1.5,30345.4092,119418.508,25.8192872,279.011706,219.501142,9085.94337
1,4.425132912807681e-06,3.408532138044841e-09,202020888.35637337,290300033.5884121,1131191.7407149011,1269313.0764386184,59181251.96803379,2188703140.057353,2394842323.464371,1252934314.465799,100,65000,170,6,1.5,38869.4272,200046.15,21.7037334,303.02335,225.548252,10521.5112
1,4.170525313948627e-06,3.0832461934089613e-09,201885380.197888,240947194.78271684,1096732.1564848376,1210234.5644997226,50417653.787916966,2690971027.576672,2529796788.879504,1454663715.002489,100,65000,170,6,1.5,37549.4347,187748.824,29.4617001,292.566888,224.192476,9924.3624
1,3.218705063088445e-06,3.80207510876837e-09,273722026.41920733,226909354.37364948,1015378.8564027149,1094526.721637498,51401693.425231285,2651583807.7245746,2207617143.8499146,1307935029.043717,100,65000,170,6,1.5,36049.6757,165309.797,27.7027825,288.143544,222.474006,9584.77145
1,3.131536739354326e-06,4.421251060170598e-09,255845068.62045604,292736236.52382195,1340025.5781218405,1225787.8770882771,59309075.75540871,2396059049.5612364,2299974439.7471104,1277893186.5973778,100,65000,170,6,1.5,37902.9798,182425.406,21.6246195,298.74066,223.983512,10193.1621
1,4.33528556367001e-06,4.266383526210448e-09,275561987.8794069,239441508.5395118,1319795.1677477085,1214203.4865679648,69547594.60454884,2726304412.9538445,2760500051.358199,1512223192.8190336,100,65000,170,6,1.5,30462.176,125632.051,29.91497,284.679806,219.905928,9419.56348
1,3.635118738046043e-06,3.204670699221977e-09,269494221.7373855,200781048.7658947,1343453.1099486423,1265728.9372404949,71149553.04184687,2434438355.14583,2604549125.9265265,1091291950.4716828,100,65000,170,6,1.5,25888.0272,110900.025,25.8635209,283.685654,222.256752,9423.18661
1,4.057274429899647e-06,4.089418958071723e-09,208719493.03733152,213238152.2961653,1311507.6100402875,1212814.0114328882,52548219.16584624,2915460662.593226,2716468065.1417174,1319839595.684058,100,65000,170,6,1.5,32902.6931,147807.539,28.9077028,279.119984,219.960472,9110.56087
1,3.3920136516414144e-06,3.952928649239057e-09,220185201.94347072,233505282.2691596,1135871.3571869684,1304876.637189086,71644213.17964433,2278931788.376766,2569837800.40933,1246763057.903094,100,65000,170,6,1.5,29875.8548,137458.79,25.6653182,288.688883,221.58958,9626.54437
1,3.5944738347222178e-06,3.1507585425607073e-09,260849703.01330447,266175627.55629835,1296268.766214937,1178256.6801593397,50275470.55787692,2222663486.222466,2222703086.6979847,1363963107.4701622,100,65000,170,6,1.5,38689.2096,197252.305,25.718041,301.688438,226.169395,10427.0148
1,3.441410649736336e-06,4.499238483205061e-09,240910810.29498887,210483422.48810557,1110946.601028982,1034452.9087137828,53837577.80666832,2941913849.49819,2568499330.66786,1047193977.4756002,100,65000,170,6,1.5,33195.9859,135094.414,23.1377014,277.839474,219.441738,8985.9508
1,3.37959455624174e-06,3.2359689154028438e-09,285792424.51378775,277542325.40082884,1147848.335013521,1382653.796629096,57196292.01679684,2105291829.7263367,2693314787.8119044,1394269336.1987994,100,65000,170,6,1.5,38445.0545,228741.189,25.1935908,301.509138,226.086522,10400.4855
1,3.451684262901043e-06,3.274179672804938e-09,214120856.88112256,242222684.188618,1066722.5640363062,1273729.2523060325,51609667.638074726,2580897460.2269807,2477147358.2386475,1456643543.8745935,100,65000,170,6,1.5,37366.5706,199538.807,29.3884467,293.035215,224.255257,9908.88787
1,3.754337558734552e-06,3.122215507734256e-09,205803199.34780088,220245879.5103621,1220080.5432639776,1379569.540641991,61385080.398401774,2863286298.003138,2524095206.061866,1326131064.171791,100,65000,170,6,1.5,30759.409,150135.007,28.9408558,287.201494,223.119633,9616.88654
1,3.545038291802451e-06,4.534242853465998e-09,292463754.37026644,298880046.19724846,1456353.376834106,1440612.584498638,64788551.48574986,2954470186.022466,2595447889.3437696,1254240547.2696605,100,65000,170,6,1.5,36191.2759,178446.575,20.501257,294.777222,222.385748,9964.35279
1,3.636472738680992e-06,3.685794651591239e-09,236491822.98721963,229917740.2193985,1096780.3952094873,1277153.9884655103,63665448.64825832,2058260449.90834,2238383424.44796,1162731238.5082138,100,65000,170,6,1.5,31741.3811,155317.972,24.5756819,292.063761,222.596956,9845.39906
1,3.6824987121048727e-06,3.0780528822495207e-09,233751868.8426604,270944094.0252831,1328957.3687614026,1284655.984835866,60138991.55941626,2422270315.498621,2147058241.761051,1430492003.3328948,100,65000,170,6,1.5,35097.0728,172952.326,26.5439688,302.273147,226.001739,10474.5484
1,3.39801999968022e-06,3.683216613360188e-09,240259514.04216716,293774323.31237805,1279011.858547642,1216623.228525302,60473472.84662211,2869673927.511298,2429188049.6254096,1069955695.8963324,100,65000,170,6,1.5,37679.9117,174039.5,18.1088725,299.326149,224.808291,10256.388
